,id,name,lat,lng,checkinsCount,tipCount,usersCount
4814,4ac518e7f964a52033ab20e3,Tapas Brindisa,51.50481754432783,-0.09051114320755005,1811,35,1322
4815,4c1d11b601379521ff2e47f3,Paul Smith Borough Market,51.505243274494944,-0.09196758270263672,127,3,96
4816,4cb0808baef16dcb623cb154,St Christopher's Inn Village,51.502848766666666,-0.091866,1295,16,681
4817,4c35de426f1fef3bcc37ed3d,Cross Bones Graveyard,51.50410161063039,-0.09335336709245771,155,4,82
4818,4b6f0812f964a5202bd82ce3,Sainsbury's Local,51.502892526507736,-0.09226799011230469,1389,5,320
4819,4aef2978f964a5202dd621e3,The Slug and Lettuce,51.50430401588515,-0.09072071269870698,716,8,470
4820,4dfce79d45ddebdfeaac268e,Elliot's Cafe,51.505648475707616,-0.09134485621533459,903,38,640
4821,4b688598f964a520a87d2be3,Belushi's,51.50295852361717,-0.0919211607743117,1275,16,746
4822,50eaa065e4b0aa6e0d18b053,Insala,51.504099,-0.091156,245,0,5
4823,4b8bc720f964a520eaaa32e3,Roast Restaurant,51.50569738228902,-0.09115219116210938,2184,67,1600
4824,4ac518e6f964a5200aab20e3,Wright Brothers Oyster & Porter House,51.5056175827403,-0.09129307655206083,1064,35,820
4825,4b5aac5cf964a52046d028e3,Floatworks,51.504851576481514,-0.09378031416990772,239,5,136
4826,4b8e68eef964a520542133e3,Pret A Manger,51.50478916217527,-0.09029388427734375,840,6,380
4827,4b5857cdf964a520965328e3,Posh Banger Boys,51.50552861000001,-0.091186,288,8,161
4828,4ddfeb99c65bb5e319de307b,Wine Pantry,51.504911,-0.09060922,109,5,77
4829,4b6de2eef964a520cd982ce3,Mango Tree,51.50504,-0.092757,360,15,233
4830,50fd36f9e4b03727bd12020d,Make Positive London,51.50445810454057,-0.09708391113211498,148,1,20
4831,4e4fecf52271a1bdc3e53057,citizenM London Bankside,51.50506964384828,-0.0984048843383789,3009,43,1259
4832,4d50128b7ee1a35d5ae98134,Vapiano,51.50559747292119,-0.09756948009111889,3023,38,1396
4833,4e16db602271881f204fdb0c,Crossfit Gym Central London,51.504718390350796,-0.09841999506333557,655,4,95
4834,5240307c11d22e34c76a9cd6,The Studio,51.504459,-0.098247,38,0,2
4835,4eae9f72b8f765aba1cee0a8,Peerius Ltd.,51.504534089564835,-0.09720336917806381,494,1,18
4836,4ea81d7e29c25150a6887d40,Great Guildford Business Centre,51.50443646320148,-0.09817376995758349,305,0,20
4837,4ec52b856c254debeb2f1895,collective-i,51.504318734209804,-0.09723223266460806,113,1,4
4838,5239711d498e25328dbcbb1d,Pure Bankside,51.50430294366072,-0.09856868923807013,27,0,7
4839,4bbf2511006dc9b67c11fc3f,London Fire Brigade HQ,51.50390466360818,-0.09609468613163129,385,2,76
4840,4bf3d48c6a31d13a70ff942e,M&S Simply Food,51.505426921574355,-0.09813129901885986,1496,9,401
4841,4b700072f964a520ec022de3,Rosie Tate,51.505445,-0.097666,559,5,125
4842,50af8808e4b0be4dde608034,Itsu,51.505386536427,-0.09778078814608747,263,3,125
4843,4bf69c615efe2d7f7e6f6734,RBS Bankside,51.50569877978187,-0.0984469625182314,1202,6,196
4844,514e0170e4b0ab0303a85cba,The Blitz Party,51.50458920171681,-0.0984692600588867,15,0,15
4845,4bc2f2b5b492d13a3e11a860,Webcredible,51.504829231091406,-0.09645223617553711,320,0,60
4846,4afd67acf964a5209e2722e3,The Charles Dickens,51.50383,-0.09979147,717,8,336
4847,4ad2f913f964a520ece220e3,Marks & Spencer,51.50547786493221,-0.0981425234188496,836,7,224
4848,4bc8214a92b376b046ed503a,Momentum,51.50520320594292,-0.09696722030639648,1700,3,119
4849,4af86c8bf964a520210d22e3,Pret A Manger,51.50568903476011,-0.09947508573532104,1526,9,482
4850,4ffec4eae4b0bc634513ebc3,Made Tech,51.50466895521549,-0.09713888168334961,30,0,3
4851,51cb0274498e393574c162ec,Stratigo Executive Headhunter / Supply Chain - Operational Excellence,51.503899145935,-0.096800094226586,47,0,2
4852,52ac16e1498e5f499a21e2df,Mercure London Bridge Hotel,51.505521,-0.098777,41,0,23
4853,4d66a1e0f75c37046083da9a,Hotel Mercure London City Bankside,51.505462954094924,-0.09920364090117091,800,15,391
4854,506c296de4b0e6a9acfad031,XP,51.50515664585342,-0.0968793930725463,66,0,7
4855,523deff1498eea65e86e764a,Est. India,51.503966924186244,-0.09562091429607641,61,4,36
4856,4b7e9100f964a5200ff32fe3,Jerwood Space,51.50373,-0.09940803050994873,426,6,187
4857,4aeb31a3f964a5207bbf21e3,Southwark Rooms,51.50493155309454,-0.09559942607771597,345,9,226
4858,5075521ce4b0b561917e0313,Photobox Announcements,51.504447454971775,-0.09760536933567421,15,0,5
4859,4ad87a1ef964a520ab1121e3,MRM Meteorite,51.50516313735562,-0.09720325469970703,774,5,115
4860,4da5fefbf7b192b48663d1df,Fitness4less,51.50399258572825,-0.10140751604999794,1969,8,176
4861,4c039a3f58dad13a90204897,Travelodge,51.50388092395907,-0.10308265686035156,725,18,331
4862,4afd85f8f964a5204e2822e3,Blackfriars Wine Bar,51.50428829775077,-0.10316848754882812,283,5,147
4863,4c2b8978f7acef3bd051ed0c,The Lord Nelson,51.503553,-0.102732,1329,19,614
4864,4ad9b52af964a5207a1a21e3,The Ring,51.50368725317429,-0.10457396507263184,1314,15,902
4865,523892b311d2f0cb749056b9,Union Street Cafe,51.503720555333885,-0.10135442612324501,268,8,196
4866,4e65c77a1495676d5725b3d7,Carlos Kitchen,51.503668,-0.102422,175,3,113
4867,4b5586c6f964a52083e627e3,Palestra,51.503891,-0.104313,431,3,89
4868,5087d2d0e4b0a80e6234a95d,Nando's,51.504267,-0.104277,470,7,323
4869,4b5f4eebf964a52032b329e3,Mar y Terra,51.50396106335338,-0.10248184204101562,162,10,114
4870,51cbeb25498ee3a868376549,Southwark Jubilee Line Westbound Platform,51.50374984741211,-0.10449930280447006,338,0,206
4871,4d9053431d06b1f717b2713b,Tesco Express,51.504879,-0.101415,919,8,208
4872,4b744df5f964a520e3d32de3,Union Jack,51.503987776453485,-0.1011514663696289,745,6,312
4873,514064d1e4b0363e1a480ae7,Woolfson & Tay,51.50485970095667,-0.10172617732408618,321,5,47
4874,50712eabe4b0d7b67f626c00,Novotel,51.50500286265417,-0.10488510131835938,811,13,364
4875,4bbf230298f49521601fd263,Bangkok Kitchen,51.50355869538851,-0.10220825672149658,393,9,91
4876,52deebc311d2a983bd9a5843,Mariterra,51.504319,-0.103112,1,0,1
4877,4d662d7059afa0905fd6913a,Flying Fish Sushi,51.50432427087369,-0.10374399778272064,115,5,43
4878,4cf53ffb99c6236a0f164a67,UNITE Student Living,51.50474743977602,-0.1008020462873026,781,2,61
4879,4ce0266c70bba1cda0a76ac4,Studio 68,51.50389545067421,-0.1015931109758283,136,2,38
4880,523034eb11d2d72ff6176149,KBH HQ,51.50392105341473,-0.10103432842262522,84,0,2
4881,4b589addf964a520d36028e3,The White Hart,51.5049494376284,-0.10161280632019043,1177,6,345
4882,4bb165b3f964a520db903ce3,TFL Palestra,51.503815911672554,-0.104103331510243,483,2,124
4883,52d97836498eb1db73ac757a,Emerald House Cash Machine,51.50491109984507,-0.10162888146959265,6,0,2
4884,4ad71ce0f964a520b80821e3,Post Office,51.504909368817984,-0.10474562644958496,348,2,162
4885,50e9ee20e4b04fa5712ee280,Ibis London Blackfriars Bar,51.50490795148121,-0.1044976430573449,106,2,63
4886,4ad858aaf964a520131121e3,The Union Theatre,51.503647,-0.1016985,501,4,187
4887,4ad89b5ff964a520c81221e3,Prince William Henry,51.50531005533675,-0.10441303253173828,231,3,168
4888,52f1587711d26ba0cb3f84be,Sainsburys Great Sufolk Street,51.505194,-0.101326,4,0,3
4889,4be26908b02ec9b6a2f74cc0,EH,51.504553,-0.102723,1,0,1
4890,4b2f71d7f964a52070eb24e3,London Waterloo East Railway Station (WAE),51.5039744199054,-0.10924100875854492,11800,19,2998
4891,4c177dffd4ee9521ba37ba05,EF International Language Centres,51.504961569298345,-0.10786567986702048,3135,6,395
4892,4ae9977bf964a5203eb521e3,The Kings Arms,51.50442202227849,-0.10908655001919369,2097,37,1206
4893,4c5569f91b46c9b63d712fd0,Platform D,51.50404120260676,-0.10891914367675781,665,2,92
4894,51294eb5e4b0d9d0013d0f02,Young Vic Theatre,51.5030686156482,-0.10746907412711222,477,4,384
4895,4b4f1d33f964a52095fa26e3,Soho Gyms,51.50421125806339,-0.10938973950881721,3028,8,282
4896,4f65e435e4b0bca46389adc4,Byron,51.50328462226872,-0.10691259774974153,1382,18,948
4897,4ac518c3f964a52030a420e3,The Anchor & Hope,51.50335199200709,-0.10634535509188554,1499,30,1132
4898,4c51ee68250dd13a88e3067e,Platform A,51.5041088448173,-0.10937769966010817,910,4,231
4899,517e5301e4b0a6c196f7247c,The Digital Consultancy,51.503997191778545,-0.10779934742851856,10,0,3
4900,508fcc34e4b0d49481dc54d2,Nicoventures,51.50420721919831,-0.10820763151914778,22,0,7
4901,4cc412104fcfbfb72c7ebe24,Platform B,51.504014489537944,-0.1093912124633789,411,0,165
4902,4b9ce0b8f964a520488036e3,Ev Restaurant,51.504188124205214,-0.10615110397338867,1571,37,981
4903,4daeb3b20437710b813865db,Acxiom,51.50454264600526,-0.10625896180440782,657,0,49
4904,4c62401a86b6be9a82c98b34,Platform C,51.5039256692214,-0.10898645267006937,1141,3,255
4905,4f7aa89ce4b07183b4a6cd22,Market Gravity Ltd,51.504083,-0.10776,11,0,10
4906,4ae6168ef964a520a2a421e3,Caffè Nero,51.502652102264484,-0.1080179214477539,1281,16,514
4907,4b7ee367f964a520260730e3,Tas,51.50336617000001,-0.106415,652,13,548
4908,4acfbd0af964a520a6d520e3,Jack's,51.504162992912256,-0.1058602890478558,1173,12,781
4909,4ac518c4f964a5206fa420e3,The Cut Bar and Restaurant,51.503134,-0.107424,925,7,569
4910,4cc13f1022ce4688d3693c47,Pret A Manger,51.5026924494314,-0.107939062447728,789,9,326
4911,4b2449b4f964a520516524e3,The Windmill Tavern,51.502857776782804,-0.10808265746290308,982,16,736
4912,4b2295d4f964a520894924e3,Culture Grub,51.502901,-0.1079,391,12,181
4913,5065840de4b08514ab515917,EF Cafeteria,51.50498238941601,-0.10779126035092751,360,2,54
4914,4b8a7441f964a520666d32e3,Capital Kebab House,51.50287916963861,-0.10771751403808594,401,8,153
4915,520a1d35498ecb394894427a,Ef iLab,51.504976,-0.107908,31,0,10
4916,4b43b26df964a520bce625e3,Spice of India,51.50298,-0.108018,83,1,68
4917,4da02b44784f3704f76093af,Southwark Gates,51.504142,-0.10785,154,1,24
4918,4bbdc26807809521bde3da91,delicate,51.50303714910902,-0.10808833581005958,178,3,43
4919,4bb5fae0941ad13a3fb61ee3,Meson Don Felipe,51.50297086067479,-0.10736005384288408,519,18,403
4920,4acd8e7df964a52044cc20e3,London Waterloo Railway Station (WAT),51.503132949482534,-0.11276006698608398,151277,293,28731
4921,4b141334f964a520de9c23e3,BFI IMAX,51.504829231091406,-0.11363983154296875,10203,84,6471
4922,4d2351912eb1f04d5c3e07c2,King's College London - Waterloo Campus,51.50465559886703,-0.11248111724853516,1322,2,376
4923,4bea5c29a9900f4751731640,Waterloo Bus Station,51.504294985800925,-0.11349108916303359,3093,5,642
4924,4ee61a462da504839760f8b3,Hole in the Wall,51.504007505755474,-0.11321099402219605,1313,23,940
4925,4f782c16e4b03b459e14c392,Bus Stop J,51.504284,-0.113087,82,0,23
4926,4c780953794e224b47c96028,TfL Bus 171,51.505109712517786,-0.1132965087890625,541,1,125
4927,4d9f10a8884dd7cee0ce9cc5,TFL Barclays Cycle Hire,51.50388092395907,-0.11325359344482422,712,1,74
4928,51d2b9272fc67007b7c05fa6,Pret A Manger,51.503152984673186,-0.11241674423217775,472,2,240
4929,4b9bc455f964a520da2236e3,Costa Coffee,51.50323980373086,-0.11260986328125,2287,26,1140
4930,525f82f711d2159225b3f162,Tfl 76,51.50428,-0.112547,4,0,4
4931,501408ede4b0cfd78ad12299,Benugo,51.50318714463387,-0.11239798843283659,914,23,480
4932,524d996d11d26cbb0f59e2a4,BPP Law school (Waterloo),51.505122192465045,-0.11245860882325551,98,0,12
4933,4e424aa518a8627fce440f68,St John The Evangelist,51.50436247153719,-0.11318317419285234,277,2,98
4934,4c7cf833f56a37044a480946,Caprini,51.50410639293127,-0.1120113150696025,376,6,89
4935,5007ef30e4b06e1d97e1e812,YO! Sushi,51.50328892,-0.113277173,487,9,325
4936,4bb9dab81261d13aa9e6e998,Fishcotheque,51.50407042806405,-0.11170145083949953,348,8,197
4937,5143661ee4b0b071ec7fc74d,Black & Blue,51.50411934704325,-0.11430190033188924,242,9,192
4938,50b282aae4b0dabb590f2fbe,Costa Coffee BFI IMAX,51.50479242128587,-0.11354705975671259,152,3,114
4939,520b380e11d26792d5ab3366,Nero Express,51.503468115648445,-0.11369069189306392,91,0,21
4940,4b8422f7f964a520fc2231e3,Platform 17,51.503233125347684,-0.11318922042846678,1437,2,508
4941,4b29176ef964a520849824e3,Tower Building,51.50417593151382,-0.11427890256061386,515,0,66
4942,4b6b2cf2f964a520a1f72be3,Thames Tandoori,51.503881,-0.111877,129,4,102
4943,4b20b030f964a520f13324e3,James Clark Maxwell Building,51.504875109535966,-0.11272409125175781,691,1,125
4944,51017763e4b046677b74734a,St John's Waterloo,51.50446561729702,-0.11189884710468105,33,0,16
4945,4b506370f964a520f32127e3,Velti,51.504170726682794,-0.11436380903695857,1770,8,119
4946,4b0e9e57f964a520005923e3,BPP,51.505112086180645,-0.1122510987344887,961,3,153
4947,528627fc11d2a5ee43c92e9c,Adfonic - the smarter mobile buying platform,51.5039677416299,-0.11439621448516847,16,0,1
4948,50697cfce4b01301ed56e801,Xenia Campus,51.50432208972406,-0.11146676335143846,220,0,17
4949,4d3d30021a67a090685c0550,Network Rail,51.50351583259063,-0.1122219732674845,207,0,76
4950,4bdec9150d69b713580266d3,Jubilee Gardens,51.503814141022815,-0.1187896728515625,2983,12,2007
4951,4af2951bf964a520fce721e3,The Shell Centre,51.50357051252224,-0.11707164786900628,2484,11,436
4952,4cb0b108eb65b1f7cd696ecd,London Eye 4D Experience,51.50333938583364,-0.1193318751397238,1442,13,1355
4953,4b1807bcf964a520becb23e3,All Bar One,51.503058980064985,-0.11738937231974803,1755,22,1404
4954,5296654d11d285c7b1380a8e,Eyeskate London Eye,51.50303799725551,-0.1178898180496193,61,1,59
4955,4aeb1852f964a5203dbe21e3,The Slug and Lettuce,51.503136507809415,-0.11688083766544385,1421,15,1043
4956,4ac518cff964a5206ea620e3,London Duck Tours,51.502758957640296,-0.11728763580322266,497,13,461
4957,4adb38ddf964a520002521e3,Le Pain Quotidien,51.505670670191115,-0.11685848236083984,2406,44,1697
4958,4ac518bef964a5200ea320e3,The Archduke,51.50484710208483,-0.11633048287900516,1051,13,920
4959,5274204e498e5a7099d4d4f4,Topolski,51.5048930743124,-0.11559041499965018,108,12,92
4960,4ae31204f964a5203c9021e3,Caffé Vergnano 1882,51.505456972844144,-0.11703014373779297,928,31,639
4961,4b6d7b54f964a52064772ce3,Feng Sushi,51.505454,-0.116808,507,24,432
4962,5180e8be498e62ca7524fc3f,The London Eye Ticket Office,51.50318031888928,-0.11917575091175808,171,5,171
4963,4d08f02305216dcbdbe81db6,South Bank Centre Shop,51.505471,-0.117111,142,2,95
4964,529b554b498e3d6c03e55e13,southbank winter festival,51.5055115825204,-0.1176613444030992,12,0,12
4965,52f28a58498ed4772c42820d,London Eye Champagne Experience,51.503448,-0.119581,4,0,3
4966,4c03d0d3f423a593adafd016,Cucina,51.50248884903198,-0.11786142207391462,307,15,274
4967,4ffae7bce4b0fecb2758bb53,Allbarone,51.504275473147075,-0.1173153678220663,6,0,6
4968,51a365ad498e3030c66ac0a7,London Wonderground at Southbank Centre,51.504875012170054,-0.1179484533851482,500,6,458
4969,52592ea7498e3976609d3733,Classic Car Boot,51.504906353895265,-0.11769444548915098,14,0,14
4970,504268dbe4b00fd08f1bb141,Starflyer,51.504715,-0.117749,52,1,52
4971,4dd915961838b8561d0fe1da,Golden Carousel,51.504816,-0.11851,51,0,45
4972,504ef3b0e4b0afdbdfd86460,Shell Centre Revitalise Gym,51.50391597132554,-0.11754916735219863,7,0,3
4973,5197e544498e3a3e4ff7fcaf,Wonder Ground,51.504664720735974,-0.11813200836621257,16,0,15
4974,4ad321bbf964a52026e320e3,Livebookings,51.50322644696354,-0.11595726013183594,586,2,56
4975,50155629e4b0c3490ecdb586,Boom Boom Club,51.50471092413194,-0.11812072485727731,1,0,1
4976,518950ad498e5317a5704771,"Burgers, Birds & Ribs",51.504695,-0.118201,1,0,1
4977,4b965dd2f964a52059c834e3,Costcutter,51.50300412398768,-0.11825786307542478,129,1,42
4978,4fd86493e4b056e0666fe000,International Brigades Memorial,51.50477250180821,-0.11813246452021775,5,0,5
4979,52d163ff498e0708a8f2192e,the Liberal Club Smoking Room,51.50401,-0.120206,1,0,1
4980,4ac518cef964a52021a620e3,The London Eye,51.503466868176616,-0.11964797973632812,49157,398,41820
4981,4bf2565299d02d7fab15ca48,Ministry Of Defence,51.504014489537944,-0.124969482421875,1150,4,437
4982,4dda10d2d22d38ef43270806,London Eye Millennium Pier‎,51.503292277455415,-0.11960255009575642,3445,12,2887
4983,4c7ba4e676ce9c749f35b80c,London Eye River Cruise,51.503132949482534,-0.12069940567016602,1508,2,1426
4984,4c0ce9597189c928961ed6b6,Whitehall Gardens,51.505287,-0.123389,1374,9,672
4985,4ad12f23f964a52054dd20e3,The Tattershall Castle,51.50559053380345,-0.122222900390625,2735,37,2102
4986,4ac518b4f964a52083a020e3,The Royal Horseguards,51.50588436653591,-0.12430429458618164,2549,30,1313
4987,4ac518d2f964a52025a720e3,Westminster Millennium Pier,51.50208773747001,-0.12320221649063622,2380,2,2059
4988,4e6f550a62e1d475e22316bf,Committee Room 16,51.504092,-0.122779,2,0,2
4989,4b0d89e7f964a5208b4a23e3,National Liberal Club,51.50626962834835,-0.1239719130628739,509,5,236
4990,4e280ef52271752a459032e5,London RIB Voyages,51.50311750866151,-0.12028404553973275,139,2,75
4991,4f8028c7e4b009277ea1170f,City Cruises,51.503595500842245,-0.12046438341331023,172,1,168
4992,4bcb2ea268f976b0ee7e6083,Battle of Britain Memorial,51.50292466645802,-0.12330852448940277,137,0,125
4993,5128e21ee4b01bb7553f02b0,Sarpedon,51.5053640008822,-0.12192329306293787,8,0,1
4994,4ac518dcf964a5204ea920e3,One Twenty One Two,51.50576759784575,-0.12396295843233206,143,1,110
4995,50891b74498e68abbff1147e,cinema,51.50416049951822,-0.12431735941568187,5,0,5
4996,5241a50911d2d3ffb1a927e1,The Royal Horseguards Hotel,51.506028623771435,-0.12419328352276932,28,1,25
4997,4ac518d0f964a5209da620e3,Banqueting House,51.50463076171289,-0.12621233341305443,469,6,425
4998,4e75c2dcd1643f93b2110759,Tour Of Britain Time Trial,51.50406110213192,-0.12336884186860868,19,0,18
4999,4f3a7fbfe4b00bffdf42c859,The Chocolate Machine,51.50451056631545,-0.12330864997896254,15,0,6
5000,4c63f74069a1c9b6b55b3ca4,Women Of World War II,51.503186376638006,-0.12617111206054688,277,0,254
5001,4ac518baf964a520e5a120e3,R.S. Hispaniola,51.50599121433247,-0.12196540832519531,361,7,313
5002,4c1fe640920076b0b676c5e9,Farmers Club,51.50540716455385,-0.12426491640598594,70,0,36
5003,4e6a11ecb993d5439f086bbf,Parliament Terrace,51.503874210145746,-0.12321359171178921,68,2,57
5005,5270f69b498eb1ff7f880d32,Battle Of Britain Memorial,51.503084,-0.12326,2,0,2
5006,4fd0ecc5e4b06c6784bda600,gordon ramsey at clarriages in london,51.5043375,-0.123785,3,0,3
5007,52740276498e5b4afb56fa8f,Beer Bench,51.505094,-0.122892,2,0,2
5008,52ceb2a2498e3394aadcb331,Royal United Services Institute,51.504234,-0.126154,2,0,2
5009,529b3d60498ec023efffab55,William Tyndale,51.504998,-0.123685,1,0,1
5010,4ac518cdf964a520f0a520e3,Horse Guards Parade,51.504668,-0.12828,3461,20,2977
5011,4beaa62ab3352d7f656155d2,10 Downing St.,51.50323980373086,-0.1275336742401123,6046,64,4479
5012,4ac518d3f964a52077a720e3,Churchill War Rooms (Churchill Museum & Cabinet War Rooms),51.501838214359076,-0.12882649898529053,2352,27,2224
5013,4cdc8f92d4ecb1f778458048,Royal Horse Guards,51.504809433017726,-0.12665678997755922,1732,4,1575
5014,4aeab28ff964a52013bc21e3,Cabinet Office,51.50362046995422,-0.12721985578536987,783,3,356
5016,4ac518dff964a5200aaa20e3,Inn the Park,51.50428161952125,-0.1311492919921875,1099,30,951
5017,4b21114bf964a5208f3624e3,The Clarence,51.506085,-0.127033,1708,29,1419
5018,5058c4c9e4b0bc64c9103f52,St James's Park Lake,51.50391314605818,-0.13094880094756522,1704,9,1463
5019,4af1c953f964a5202ae321e3,Foreign and Commonwealth Office,51.502200804765614,-0.12778784566645088,857,9,463
5020,4ae9aca2f964a5209fb521e3,The Lord Moon Of The Mall (Wetherspoon),51.50639189133809,-0.1272439956665039,2191,28,1674
5021,4ac518d4f964a520b7a720e3,The Household Cavalry Museum,51.50480899212462,-0.12705887653114206,328,1,311
5023,4ac518d4f964a5208ca720e3,The Cenotaph,51.50266879843346,-0.12614428997039795,736,5,496
5024,4c8f6458d68c6dcb89ad03a2,Guards Memorial,51.504564438946545,-0.12940361,156,2,99
5025,4b083cdbf964a520000723e3,The Silver Cross,51.506615845852515,-0.1270090939533666,1241,13,1078
5026,4ac518cef964a52012a620e3,Admiralty Arch,51.506769192297355,-0.128689706325531,1423,6,1072
5027,4b784f68f964a52040c42ee3,The Old Shades,51.506478704224925,-0.12708842754364014,654,13,487
5028,4ad61fd1f964a520330521e3,Red Lion,51.502087768155086,-0.1258331537246704,1847,16,1588
5029,4ac518e7f964a52061ab20e3,Trafalgar Studios,51.506692396780124,-0.12748003005981445,1593,10,1190
5030,4d0f4f396331a093350b5094,Bus Stop P (57357),51.505266673318324,-0.12652129703406548,92,1,29
5031,4bc85f0eaf07a5938bb0802d,Little Frankie's,51.507041540217024,-0.12756245563155852,704,20,646
5032,4be16036d816c92817d9efd9,McDonald's,51.50621557435642,-0.12719700161624226,793,12,595
5033,5151ba03e4b0572be04f90b8,Taylor Walker Pub,51.5066523131876,-0.12717089188889924,199,3,192
5035,4f8c0e95e4b0cec3ad9ad5d1,Horseguards,51.504713742937064,-0.12937349872346363,88,0,84
5036,4ec6788029c22cc60b1ecf25,Scotland Office,51.50423533835999,-0.12635521581272777,44,1,38
5037,51ab9427498ed5e6918b145a,World War Z premier event,51.504417998256926,-0.12818583857903465,9,0,9
5038,4c8ea2b41992a1cded5fdffb,Department Of Health,51.50258350332123,-0.1260555971020319,345,1,95
5039,52aff69d498e1d9329ff7a9e,Bus Stop N - Whitehall,51.505840806418696,-0.12725832622623126,6,0,1
5040,4ac518d0f964a52098a620e3,The Mall,51.50455615844638,-0.13481062324588314,2726,11,1886
5043,4ac518b9f964a520b6a120e3,Institute of Contemporary Arts,51.506149165625686,-0.13084084884596722,3263,27,2215
5044,51e13cc5498e6dfbbb2f1b4c,Jubilee Greenway,51.503794534913474,-0.13326684198032338,11,0,8
5045,4e870d5b61afd97973bb4b36,Duck Lake,51.50333547877489,-0.13199475839712238,115,1,93
5046,4bc9e9850687ef3b17bddacc,The Royal Automobile Club,51.50637104775061,-0.1349892841359421,2505,14,770
5047,504612c7e4b00de701eb5083,Peyton And Byrne Food Club,51.5039680519838,-0.13141676928394483,31,0,30
5048,4ac518d0f964a5209ba620e3,Waterloo Place,51.50665900738443,-0.13213634490966797,626,3,423
5049,4bcb28fb3740b713f3db6165,Queen Mother Memorial,51.504843346456944,-0.13367840014939641,181,1,114
5050,4c30b36e452620a18d781f0f,"Frederick, Duke of York Column",51.50609,-0.13159733,452,1,303
5051,4cb6c3f164998cfa54ce17a2,The Royal Society,51.506151485557524,-0.13179302215576172,1148,6,686
5052,51ac7eee498e407ea26e6fae,The Royal College of Pathologists,51.505946940495456,-0.13322831091597484,18,0,12
5053,520a4c10498e9d01cd0d8e62,Pall Mall,51.506428884169146,-0.1338120677271694,99,0,51
5054,4b4b68acf964a520829a26e3,Institute for Government,51.50524859509887,-0.1337940891840256,132,1,80
5055,508be0d9e4b0ca23f5de8ccf,ICA Bar & Cafe,51.506088764809924,-0.1307611927889988,143,1,105
5056,4e9874f077c8d1cccbbb5b89,ICA Cinema,51.506204909173924,-0.13080596923828125,148,1,125
5057,4c4416e4f799e21e6353ada2,Stirling Square,51.50603,-0.13369,73,0,38
5059,4b47479af964a520092e26e3,Royal Academy of Engineering,51.50584959832499,-0.13282938817796988,166,0,96
5060,4ad4bb0df964a520efe820e3,The Reform Club,51.50658522727913,-0.1338928704640484,342,7,185
5061,4c972c8c94a0236a80bca412,Duck Island,51.50222613499696,-0.13412771989234562,135,0,94
5062,4c837a3351ada1cdb8122610,Sky Ride,51.50391005,-0.1334898,15,0,13
5063,51a9fcf6498e44425bf154f9,Duke Of York Memorial,51.506011445222214,-0.1315998608774413,13,0,13
5064,4ecbae23f790bc9a816fd076,New Scotland Yard,51.506258297846436,-0.13034320844498323,28,0,27
5066,51e250e0498e10d881eac8b9,British 10k,51.504051067726536,-0.13368348474881572,24,0,23
5067,4c837cec74d7b60cb81b8ad8,London Sky Ride,51.50368843424698,-0.13305918175276252,21,1,21
5068,526ffb9e11d2ca8ccd71a576,Cleaners of Muswell Hill,51.504829231091406,-0.1334667205810547,0,4,0
5069,4adf42f0f964a520dc7821e3,Mall Galleries,51.50625364171567,-0.12999918771883484,255,3,226
5070,4ac518cdf964a520f2a520e3,St James's Park,51.502384962728726,-0.1352691650390625,17442,95,11862
5071,4ac518d2f964a52015a720e3,Clarence House,51.503941028518014,-0.13861656188964844,628,14,362
5072,4bd00abbcaff95215830cef0,St James's Palace,51.50467528235117,-0.13765793039676,1275,11,850
5074,4c6a984d8e7c0f47d388e20f,Buckingham Palace Gate,51.501884069723566,-0.13987488365938375,4522,6,3817
5075,4b103bdaf964a520de6b23e3,Berry Bros & Rudd,51.505605,-0.138271,480,13,325
5076,4ac518f4f964a520dbae20e3,Christie's,51.50657789525638,-0.13761336376625166,1390,4,411
5077,4ac518c6f964a5200da520e3,Dukes Bar,51.505657592519356,-0.1395160373936388,583,21,418
5078,503275d7e4b0543f9a9ed4ae,Queen Victoria Memorial,51.501920262449325,-0.1408790809188684,1219,1,1024
5079,4f23fba7e4b0717a67ea9617,Buckingham Palace Guardroom,51.50395242060059,-0.13980183831179313,330,0,298
5080,4ae322d7f964a520d09021e3,Red Lion,51.505716248177386,-0.1375819964820406,563,7,394
5081,4ad65d98f964a520cc0621e3,The Oxford and Cambridge Club,51.50576866451536,-0.1365417399615411,689,2,333
5082,4aeb61f2f964a52094c121e3,Sake No Hana,51.50667408013318,-0.1392680099886355,903,29,660
5083,4ac518b8f964a52076a120e3,Dukes Hotel,51.50562670898865,-0.13950300954627773,512,13,322
5084,4c87496456e037042419b1a3,Lancaster House,51.50366721821857,-0.13921737670898438,251,4,204
5085,4bc5cfbe693695217a878488,Lock & Co,51.505597,-0.138747,67,1,53
5086,52fd19cd498e6d38eb1b658c,Québec Government Office,51.505419,-0.137383,2,0,2
5087,4fe0b1aae4b05026020e312d,stable yard road,51.50336506480365,-0.13804582179688257,43,0,41
5088,4ac518cff964a52052a620e3,Spencer House,51.505348995159395,-0.14016923093287964,326,1,95
5089,4b883b5cf964a52038e931e3,St. James's Hotel and Club,51.50620546648409,-0.1402826730770937,468,11,274
5090,5259c0f8498ec17e99b75898,The Mayfair Club,51.505588693009344,-0.13840171521757796,7,1,5
5091,4f3a914f0cd6397d01548806,Friary Court,51.504461931374706,-0.1375436782836914,4,0,3
